"file","source_row","age_Ma","min_age_Ma","max_age_Ma","status"
"stomata-franks_reichgelt_2020.xlsx",17,22.968,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",18,22.948,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",19,22.961,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",20,22.961,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",21,22.961,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",22,22.962,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",23,22.962,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",24,22.967,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",25,22.968,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",26,22.968,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",27,22.968,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",28,22.97,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",29,22.97,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",30,22.971,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",31,22.971,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",32,22.971,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",33,22.971,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",34,22.972,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",35,22.988,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",36,22.972,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",37,22.972,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",38,22.973,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",39,22.986,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",40,22.987,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",41,22.987,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",42,22.992,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",43,23.019,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",44,22.992,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",45,22.993,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",46,22.993,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",47,23.013,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",48,23.013,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",49,23.014,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",50,23.014,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",51,23.014,0,23.03,"included"
"stomata-franks_reichgelt_2020.xlsx",52,23.031,0,23.03,"outside age range"
"stomata-franks_reichgelt_2020.xlsx",53,23.031,0,23.03,"outside age range"
"stomata-franks_steinthorsdottir_2021.xlsx",4,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",5,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",6,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",7,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",8,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",9,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",10,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",11,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",12,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",13,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",14,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",15,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",16,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",17,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",18,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",19,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",20,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",21,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",22,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",23,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",24,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",25,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",26,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",27,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",28,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",29,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",30,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",31,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",32,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",33,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",34,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",35,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",36,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",37,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",38,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",39,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",40,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",41,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",42,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",43,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",44,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",45,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",46,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",47,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",48,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",49,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",50,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",51,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",52,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",53,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",54,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",55,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",56,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",57,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",58,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",59,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",60,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",61,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",62,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",63,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",64,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",65,15.78,0,23.03,"included"
"stomata-franks_steinthorsdottir_2021.xlsx",66,15.78,0,23.03,"included"
"stomata-franks_tesfamichael_2017.xlsx",4,21.73,0,23.03,"included"
"stomata-franks_tesfamichael_2017.xlsx",5,27.23,0,23.03,"outside age range"
"stomata-sd_hu_2015.xlsx",4,3.09,0,23.03,"included"
"stomata-sd_hu_2015.xlsx",5,3.6,0,23.03,"included"
"stomata-sd_huang_2016.xlsx",4,3.09,0,23.03,"included"
"stomata-sd_stults_2011.xlsx",2,8.49,0,23.03,"included"
"stomata-sd_stults_2011.xlsx",3,3.09,0,23.03,"included"
"stomata-si_barclay_2016.xlsx",2,56.722,0,23.03,"outside age range"
"stomata-si_barclay_2016.xlsx",3,56.318,0,23.03,"outside age range"
"stomata-si_barclay_2016.xlsx",4,56.232,0,23.03,"outside age range"
"stomata-si_barclay_2016.xlsx",5,56.05,0,23.03,"outside age range"
"stomata-si_barclay_2016.xlsx",6,55.69,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",4,65.5,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",5,65.4,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",6,65.4,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",7,64.13,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",8,63.8,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",9,61.1,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",10,59.9,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",11,59.9,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",12,58.1,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",13,57.2,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",14,56.7,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",15,56.7,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",16,56.7,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",17,56.6,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",18,56.5,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",19,56.4,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",20,56.2,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",21,56.1,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",22,56.1,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",23,56.1,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",24,56.1,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",25,56,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",26,55.9,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",27,55.6,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",28,54.7,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",29,54.3,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",30,54.2,0,23.03,"outside age range"
"stomata-si_beerling_2009.xlsx",31,16.5,0,23.03,"included"
"stomata-si_beerling_2009.xlsx",32,15.78,0,23.03,"included"
"stomata-si_beerling_2009.xlsx",33,15.78,0,23.03,"included"
"stomata-si_beerling_2009.xlsx",34,15.78,0,23.03,"included"
"stomata-si_beerling_2009.xlsx",35,13.325,0,23.03,"included"
"stomata-si_beerling_2009.xlsx",36,14.985,0,23.03,"included"
"stomata-si_beerling_2009.xlsx",37,14.985,0,23.03,"included"
"stomata-si_kuerschner_1996.xlsx",2,2.165,0,23.03,"included"
"stomata-si_kuerschner_1996.xlsx",3,3.415,0,23.03,"included"
"stomata-si_kuerschner_1996.xlsx",4,3.55,0,23.03,"included"
"stomata-si_kuerschner_1996.xlsx",5,4.4,0,23.03,"included"
"stomata-si_kuerschner_1996.xlsx",6,4.6,0,23.03,"included"
"stomata-si_kuerschner_1996.xlsx",7,5.1,0,23.03,"included"
"stomata-si_kuerschner_1996.xlsx",8,6.29,0,23.03,"included"
"stomata-si_kuerschner_1996.xlsx",9,8.2,0,23.03,"included"
"stomata-si_kuerschner_1996.xlsx",10,10.5,0,23.03,"included"
"stomata-si_kuerschner_2008.xlsx",2,10.115,0,23.03,"included"
"stomata-si_kuerschner_2008.xlsx",3,13.325,0,23.03,"included"
"stomata-si_kuerschner_2008.xlsx",4,13.325,0,23.03,"included"
"stomata-si_kuerschner_2008.xlsx",5,14.985,0,23.03,"included"
"stomata-si_kuerschner_2008.xlsx",6,14.985,0,23.03,"included"
"stomata-si_kuerschner_2008.xlsx",7,14.985,0,23.03,"included"
"stomata-si_kuerschner_2008.xlsx",8,14.985,0,23.03,"included"
"stomata-si_kuerschner_2008.xlsx",9,14.985,0,23.03,"included"
"stomata-si_kuerschner_2008.xlsx",10,16.635,0,23.03,"included"
"stomata-si_kuerschner_2008.xlsx",11,16.635,0,23.03,"included"
"stomata-si_kuerschner_2008.xlsx",12,16.635,0,23.03,"included"
"stomata-si_kuerschner_2008.xlsx",13,17.75,0,23.03,"included"
"stomata-si_kuerschner_2008.xlsx",14,17.75,0,23.03,"included"
"stomata-si_kuerschner_2008.xlsx",15,17.75,0,23.03,"included"
"stomata-si_kuerschner_2008.xlsx",16,19.85,0,23.03,"included"
"stomata-si_kuerschner_2008.xlsx",17,19.85,0,23.03,"included"
"stomata-si_kuerschner_2008.xlsx",18,19.85,0,23.03,"included"
"stomata-si_kuerschner_2008.xlsx",19,21.74,0,23.03,"included"
"stomata-si_kuerschner_2008.xlsx",20,25.17,0,23.03,"outside age range"
"stomata-si_steinthorsdottir_2019a.xlsx",2,19,0,23.03,"included"
"stomata-si_steinthorsdottir_2019a.xlsx",3,22.5,0,23.03,"included"
"stomata-si_steinthorsdottir_2019a.xlsx",4,23.2,0,23.03,"outside age range"
"stomata-si_steinthorsdottir_2019a.xlsx",5,19,0,23.03,"included"
"stomata-si_steinthorsdottir_2019a.xlsx",6,22.5,0,23.03,"included"
"stomata-si_steinthorsdottir_2019a.xlsx",7,23.2,0,23.03,"outside age range"
"stomata-si_steinthorsdottir_2019a.xlsx",8,19,0,23.03,"included"
"stomata-si_steinthorsdottir_2019a.xlsx",9,22.5,0,23.03,"included"
"stomata-si_steinthorsdottir_2019a.xlsx",10,23.2,0,23.03,"outside age range"
"stomata-si_wang_2015.xlsx",2,13.81,0,23.03,"included"
"stomata-si_wang_2015.xlsx",3,9.5,0,23.03,"included"
"stomata-si_wang_2015.xlsx",4,2.9,0,23.03,"included"
"stomata-si_wang_2015.xlsx",5,2.65,0,23.03,"included"
"stomata-si_wang_2015.xlsx",6,2.6,0,23.03,"included"
"stomata-si_wang_2015.xlsx",7,1.85,0,23.03,"included"
"stomata-si_wang_2015.xlsx",8,0.95,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",4,0.01149,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",5,0.011011,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",6,0.01098,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",7,0.010655,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",8,0.010573,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",9,0.01049,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",10,0.010408,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",11,0.010408,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",12,0.010325,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",13,0.01016,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",14,0.010148,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",15,0.010137,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",16,0.010125,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",17,0.010113,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",18,0.010102,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",19,0.01009,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",20,0.010078,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",21,0.010067,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",22,0.010043,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",23,0.010032,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",24,0.01002,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",25,0.009977,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",26,0.009962,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",27,0.009948,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",28,0.009933,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",29,0.009919,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",30,0.009904,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",31,0.00989,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",32,0.009876,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",33,0.009861,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",34,0.009847,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",35,0.009832,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",36,0.009818,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",37,0.009803,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",38,0.009774,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",39,0.009736,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",40,0.009547,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",41,0.0095,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",42,0.0095,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",43,0.011615,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",44,0.010961,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",45,0.01097,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",46,0.010821,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",47,0.010544,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",48,0.010458,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",49,0.01043,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",50,0.010423,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",51,0.010418,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",52,0.010408,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",53,0.010403,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",54,0.010396,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",55,0.010392,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",56,0.010376,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",57,0.010314,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",58,0.010308,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",59,0.01026,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",60,0.010221,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",61,0.010213,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",62,0.010205,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",63,0.010172,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",64,0.010147,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",65,0.010131,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",66,0.010104,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",67,0.010094,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",68,0.010092,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",69,0.010017,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",70,0.009933,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",71,0.009873,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",72,0.009829,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",73,0.009765,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",74,0.009742,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",75,0.009699,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",76,0.009647,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",77,0.00963,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",78,0.00953,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",79,0.009311,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",80,0.009244,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",81,0.009193,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",82,0.009193,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",83,0.00884,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",84,0.00883,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",85,0.00883,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",86,0.00883,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",87,0.00883,0,23.03,"included"
"stomata-sr_mcelwain_2002.xlsx",88,0.00883,0,23.03,"included"
"stomata-sr_steinthorsdottir_2016a.xlsx",4,39,0,23.03,"outside age range"
"stomata-sr_steinthorsdottir_2016a.xlsx",5,37.5,0,23.03,"outside age range"
"stomata-sr_steinthorsdottir_2016a.xlsx",6,36,0,23.03,"outside age range"
"stomata-sr_steinthorsdottir_2016a.xlsx",7,35.5,0,23.03,"outside age range"
"stomata-sr_steinthorsdottir_2016a.xlsx",8,34,0,23.03,"outside age range"
"stomata-sr_steinthorsdottir_2016a.xlsx",9,33.8,0,23.03,"outside age range"
"stomata-sr_steinthorsdottir_2016a.xlsx",10,26,0,23.03,"outside age range"
"stomata-sr_steinthorsdottir_2016a.xlsx",11,24,0,23.03,"outside age range"
"stomata-sr_steinthorsdottir_2016a_p1.0.xlsx",4,26,0,23.03,"outside age range"
"stomata-sr_steinthorsdottir_2016a_p1.0.xlsx",5,33.8,0,23.03,"outside age range"
"stomata-sr_steinthorsdottir_2016a_p1.0.xlsx",6,34,0,23.03,"outside age range"
"stomata-sr_steinthorsdottir_2016a_p1.0.xlsx",8,36,0,23.03,"outside age range"
"stomata-sr_steinthorsdottir_2019a.xlsx",4,19,0,23.03,"included"
"stomata-sr_steinthorsdottir_2019a.xlsx",5,22.5,0,23.03,"included"
"stomata-sr_steinthorsdottir_2019a.xlsx",6,23.2,0,23.03,"outside age range"
"stomata-sr_sun_2012.xlsx",4,2.9435,0,23.03,"included"
"stomata-sr_sun_2012.xlsx",5,2.9435,0,23.03,"included"
"stomata-sd_liang_2022a_p1.0.xlsx",2,15.78,0,23.03,"included"
